"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Oct 28 16:41:13 UTC 2025","Tue Oct 28 16:41:13 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_rnn_gru_throughput","Benchmark a multi-layer GRU, common in sequence modeling."
"passed","Tue Oct 28 16:41:18 UTC 2025","Tue Oct 28 16:41:18 UTC 2025","645","tests","test_parallel_training","","","","test_parallel_training",""
"skipped","Tue Oct 28 16:40:59 UTC 2025","Tue Oct 28 16:40:59 UTC 2025","0","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"skipped","Tue Oct 28 16:41:14 UTC 2025","Tue Oct 28 16:41:14 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_fft_throughput","Benchmark cuFFT by performing a large 3D FFT and collecting telemetry."
"skipped","Tue Oct 28 16:40:53 UTC 2025","Tue Oct 28 16:40:53 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_kernel_launch_overhead",""
"skipped","Tue Oct 28 16:39:36 UTC 2025","Tue Oct 28 16:39:36 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_tensor_add_bandwidth",""
"skipped","Tue Oct 28 16:39:34 UTC 2025","Tue Oct 28 16:39:34 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp16_gemm",""
"passed","Tue Oct 28 16:40:36 UTC 2025","Tue Oct 28 16:40:37 UTC 2025","1538","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"passed","Tue Oct 28 16:40:42 UTC 2025","Tue Oct 28 16:40:44 UTC 2025","2230","tests","test_inference_load","","","","test_inference_load[128]",""
"skipped","Tue Oct 28 16:39:16 UTC 2025","Tue Oct 28 16:39:16 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_cnn_forward_throughput",""
"skipped","Tue Oct 28 16:41:15 UTC 2025","Tue Oct 28 16:41:15 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_tensorrt_inference_speedup",""
"skipped","Tue Oct 28 16:39:19 UTC 2025","Tue Oct 28 16:39:19 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_vram_fragmentation_stability",""
"skipped","Tue Oct 28 16:41:06 UTC 2025","Tue Oct 28 16:41:06 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_distributeddataparallel_step","Benchmark a DDP training step, testing NCCL all-reduce."
"skipped","Tue Oct 28 16:40:55 UTC 2025","Tue Oct 28 16:40:55 UTC 2025","0","tests","test_multi_gpu","","","","test_cuda_tensorcore_mma",""
"passed","Tue Oct 28 16:39:39 UTC 2025","Tue Oct 28 16:39:41 UTC 2025","2151","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
