"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_cnn_forward_throughput","Benchmark ResNet-like CNN forward throughput."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_tensor_core_gemm","Benchmark FP16 matrix multiplication using Tensor Cores."
"passed","Wed Oct 22 04:58:31 UTC 2025","Wed Oct 22 04:58:43 UTC 2025","11836","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"passed","Wed Oct 22 04:58:29 UTC 2025","Wed Oct 22 04:58:31 UTC 2025","1708","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_gpu_memory_bandwidth",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_torch_compile_inference_speedup","Compare eager-mode inference vs. torch.compile() (Dynamo)."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_jit_fusion_speedup","Compare a standard Python op vs. a TorchScript JIT-fused kernel."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_transformer_inference_latency","Simulate Transformer encoder forward latency."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_sync",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_batchnorm_throughput","Benchmark cuDNN-accelerated BatchNorm2d forward/backward pass."
"passed","Wed Oct 22 04:59:24 UTC 2025","Wed Oct 22 04:59:27 UTC 2025","2502","tests","test_inference_load","","","","test_inference_load[128]",""
"skipped","Wed Oct 22 04:59:32 UTC 2025","Wed Oct 22 04:59:32 UTC 2025","0","tests","test_multi_gpu","","","","test_cuda_tensorcore_mma",""
"passed","Wed Oct 22 04:59:19 UTC 2025","Wed Oct 22 04:59:21 UTC 2025","1616","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"passed","Wed Oct 22 04:58:49 UTC 2025","Wed Oct 22 04:58:49 UTC 2025","25","tests","test_gpu_memory","","","","test_gpu_memory_allocation","Validate GPU memory allocation and cleanup."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_dataloader_to_gpu_throughput","Benchmark data transfer from a parallel DataLoader to GPU."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_vram_allocation_stability","Allocate/release VRAM repeatedly to detect fragmentation."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_fft_throughput","Benchmark cuFFT by performing a large 3D FFT."
"passed","Wed Oct 22 04:58:29 UTC 2025","Wed Oct 22 04:58:29 UTC 2025","0","tests","test_data_preprocessing","","","","test_data_preprocessing",""
"passed","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","678","tests","test_parallel_training","","","","test_parallel_training",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_sparse_embedding_lookup_speed","Benchmark sparse embedding lookups, common in recommender systems."
"passed","Wed Oct 22 04:58:53 UTC 2025","Wed Oct 22 04:58:55 UTC 2025","1892","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 169882.99",""
"skipped","Wed Oct 22 04:58:49 UTC 2025","Wed Oct 22 04:58:49 UTC 2025","0","tests","test_gpu_mixed_precision","","","","test_mixed_precision_matmul","Benchmark matrix multiplication using mixed precision."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
"skipped","Wed Oct 22 04:59:32 UTC 2025","Wed Oct 22 04:59:32 UTC 2025","0","tests","test_multi_gpu","","","","test_cuml_linear_regression",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cuda_graph_latency_speedup","Compare looped inference latency vs. CUDA Graph 'replay' latency."
"passed","Wed Oct 22 04:59:29 UTC 2025","Wed Oct 22 04:59:32 UTC 2025","2833","tests","test_inference_load","","","","test_inference_load[1024]",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_gpu_cpu_transfer_bandwidth","Measure GPU to CPU data transfer bandwidth."
"passed","Wed Oct 22 04:59:21 UTC 2025","Wed Oct 22 04:59:24 UTC 2025","3109","tests","test_idle_baseline","","","","test_idle_baseline",""
"passed","Wed Oct 22 04:58:43 UTC 2025","Wed Oct 22 04:58:49 UTC 2025","5669","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_amp_training_step_speed","Benchmark a full forward/backward/optimizer step using AMP."
"passed","Wed Oct 22 04:58:55 UTC 2025","Wed Oct 22 04:59:19 UTC 2025","24168","tests","test_gpu_stress","","","","test_gpu_stress",""
"passed","Wed Oct 22 04:58:49 UTC 2025","Wed Oct 22 04:58:51 UTC 2025","1707","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 69719.68",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_tensor_core_speedup",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_distributeddataparallel_step","Benchmark a DDP training step, testing NCCL all-reduce."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_convolution_speed","Validate cuDNN convolution speed and correctness."
"passed","Wed Oct 22 04:58:51 UTC 2025","Wed Oct 22 04:58:53 UTC 2025","1788","tests","test_gpu_model_inference","","","","Inference Load (Batch 512) - FPS: 174050.28",""
"skipped","Wed Oct 22 04:59:32 UTC 2025","Wed Oct 22 04:59:32 UTC 2025","0","tests","test_multi_gpu","","","","test_amp_performance",""
"skipped","Wed Oct 22 04:59:32 UTC 2025","Wed Oct 22 04:59:32 UTC 2025","0","tests","test_multi_gpu","","","","test_cudnn_conv_benchmark",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_fp16_speedup","Compare FP16 vs FP32 convolution throughput."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_tensorrt_inference_speedup","Run TensorRT FP16 inference vs PyTorch FP32 baseline."
"skipped","Wed Oct 22 04:59:32 UTC 2025","Wed Oct 22 04:59:32 UTC 2025","0","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_p2p_bandwidth","Measure P2P bandwidth between GPU 0 and GPU 1."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_gnn_inference_throughput","Benchmark a GCN layer forward pass, testing sparse gather ops."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_cuda_kernel_latency",""
"passed","Wed Oct 22 04:59:27 UTC 2025","Wed Oct 22 04:59:29 UTC 2025","2270","tests","test_inference_load","","","","test_inference_load[512]",""
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_rnn_gru_throughput","Benchmark a multi-layer GRU, common in sequence modeling."
"skipped","Wed Oct 22 04:59:33 UTC 2025","Wed Oct 22 04:59:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_dataparallel_training_step","Benchmark a full training step using nn.DataParallel."
