"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 24 18:27:21 UTC 2025","Fri Oct 24 18:27:22 UTC 2025","687","tests","test_parallel_training","","","","test_parallel_training",""
"skipped","Fri Oct 24 18:27:09 UTC 2025","Fri Oct 24 18:27:09 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_h2d_bandwidth","Benchmark Host-to-Device (CPU to GPU) memory copy bandwidth."
"skipped","Fri Oct 24 18:25:59 UTC 2025","Fri Oct 24 18:25:59 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp32_matmul_throughput",""
"skipped","Fri Oct 24 18:25:52 UTC 2025","Fri Oct 24 18:25:52 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_vram_fragmentation_stability",""
"skipped","Fri Oct 24 18:27:08 UTC 2025","Fri Oct 24 18:27:08 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_kernel_launch_latency","Benchmark the overhead of launching a minimal CUDA kernel."
"skipped","Fri Oct 24 18:27:04 UTC 2025","Fri Oct 24 18:27:04 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_opencl_kernel_execution",""
"skipped","Fri Oct 24 18:27:18 UTC 2025","Fri Oct 24 18:27:18 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_fft_throughput","Benchmark cuFFT by performing a large 3D FFT and collecting telemetry."
"passed","Fri Oct 24 18:26:17 UTC 2025","Fri Oct 24 18:26:20 UTC 2025","3501","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
"skipped","Fri Oct 24 18:27:02 UTC 2025","Fri Oct 24 18:27:02 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_h2d_latency",""
"skipped","Fri Oct 24 18:27:13 UTC 2025","Fri Oct 24 18:27:13 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_max_vram_allocation","Attempt to allocate the maximum available VRAM to test stability and fragmentation."
"passed","Fri Oct 24 18:26:59 UTC 2025","Fri Oct 24 18:27:01 UTC 2025","2687","tests","test_inference_load","","","","test_inference_load[1024]",""
"skipped","Fri Oct 24 18:27:09 UTC 2025","Fri Oct 24 18:27:09 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_d2d_bandwidth","Benchmark Device-to-Device (GPU to GPU) memory copy bandwidth."
"skipped","Fri Oct 24 18:26:02 UTC 2025","Fri Oct 24 18:26:02 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_tensor_add_bandwidth",""
"skipped","Fri Oct 24 18:27:17 UTC 2025","Fri Oct 24 18:27:17 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_sparse_embedding_lookup_speed","Benchmark sparse embedding lookups, common in recommender systems."
