"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 24 17:47:20 UTC 2025","Fri Oct 24 17:47:23 UTC 2025","2800","tests","test_inference_load","","","","test_inference_load[512]",""
"skipped","Fri Oct 24 17:45:19 UTC 2025","Fri Oct 24 17:45:19 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_device_memory_bandwidth",""
"skipped","Fri Oct 24 17:47:27 UTC 2025","Fri Oct 24 17:47:27 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_fp32_gemm_throughput",""
"skipped","Fri Oct 24 17:45:21 UTC 2025","Fri Oct 24 17:45:21 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_end_to_end_inference_throughput",""
"skipped","Fri Oct 24 17:45:39 UTC 2025","Fri Oct 24 17:45:39 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_end_to_end_inference",""
"skipped","Fri Oct 24 17:47:32 UTC 2025","Fri Oct 24 17:47:32 UTC 2025","0","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"skipped","Fri Oct 24 17:47:40 UTC 2025","Fri Oct 24 17:47:40 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_transformer_inference_latency","Simulate Transformer encoder forward latency."
"skipped","Fri Oct 24 17:47:46 UTC 2025","Fri Oct 24 17:47:46 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_fp32_matmul_benchmark",""
"passed","Fri Oct 24 17:46:03 UTC 2025","Fri Oct 24 17:46:14 UTC 2025","10448","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
"skipped","Fri Oct 24 17:45:18 UTC 2025","Fri Oct 24 17:45:18 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_transformer_encoder_latency",""
"skipped","Fri Oct 24 17:45:18 UTC 2025","Fri Oct 24 17:45:18 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_cnn_forward_throughput",""
"skipped","Fri Oct 24 17:47:37 UTC 2025","Fri Oct 24 17:47:37 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_all_reduce_latency","Benchmark the latency of NCCL all-reduce operation."
"passed","Fri Oct 24 17:45:34 UTC 2025","Fri Oct 24 17:45:34 UTC 2025","76","tests","test_data_preprocessing","","","","test_data_preprocessing",""
"passed","Fri Oct 24 17:47:47 UTC 2025","Fri Oct 24 17:47:48 UTC 2025","634","tests","test_parallel_training","","","","test_parallel_training",""
"skipped","Fri Oct 24 17:47:39 UTC 2025","Fri Oct 24 17:47:39 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_tensor_core_gemm","Benchmark FP16 matrix multiplication using Tensor Cores."
"skipped","Fri Oct 24 17:47:40 UTC 2025","Fri Oct 24 17:47:40 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_cnn_forward_throughput","Benchmark ResNet-like CNN forward throughput."
"skipped","Fri Oct 24 17:47:38 UTC 2025","Fri Oct 24 17:47:38 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_distributeddataparallel_step","Benchmark a DDP training step, testing NCCL all-reduce."
"passed","Fri Oct 24 17:47:11 UTC 2025","Fri Oct 24 17:47:13 UTC 2025","1613","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"skipped","Fri Oct 24 17:47:27 UTC 2025","Fri Oct 24 17:47:27 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_memory_bandwidth",""
"skipped","Fri Oct 24 17:47:44 UTC 2025","Fri Oct 24 17:47:44 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_convolution_benchmark",""
"passed","Fri Oct 24 17:46:24 UTC 2025","Fri Oct 24 17:46:26 UTC 2025","2096","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 85769.13",""
"skipped","Fri Oct 24 17:45:21 UTC 2025","Fri Oct 24 17:45:21 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_multi_gpu_scaling",""
"skipped","Fri Oct 24 17:47:38 UTC 2025","Fri Oct 24 17:47:38 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_concurrent_kernel_streams","Benchmark concurrent execution using multiple CUDA streams."
"passed","Fri Oct 24 17:46:21 UTC 2025","Fri Oct 24 17:46:23 UTC 2025","1873","tests","test_gpu_model_inference","","","","Inference Load (Batch 512) - FPS: 79462.84",""
"skipped","Fri Oct 24 17:47:29 UTC 2025","Fri Oct 24 17:47:29 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_end_to_end_inference_throughput",""
"skipped","Fri Oct 24 17:45:36 UTC 2025","Fri Oct 24 17:45:36 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_transformer_latency",""
"skipped","Fri Oct 24 17:47:42 UTC 2025","Fri Oct 24 17:47:42 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_mixed_precision_speedup","Compare FP32 vs AMP performance on a CNN forward pass."
"passed","Fri Oct 24 17:46:26 UTC 2025","Fri Oct 24 17:47:10 UTC 2025","44224","tests","test_gpu_stress","","","","test_gpu_stress",""
"skipped","Fri Oct 24 17:47:36 UTC 2025","Fri Oct 24 17:47:36 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_p2p_bandwidth","Benchmark P2P memory copy between two GPUs (requires NVLink/PCIe link)."
"passed","Fri Oct 24 17:47:23 UTC 2025","Fri Oct 24 17:47:26 UTC 2025","2909","tests","test_inference_load","","","","test_inference_load[1024]",""
"passed","Fri Oct 24 17:45:39 UTC 2025","Fri Oct 24 17:45:41 UTC 2025","1173","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
"skipped","Fri Oct 24 17:47:45 UTC 2025","Fri Oct 24 17:47:45 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_tensorrt_inference_speedup",""
"passed","Fri Oct 24 17:45:41 UTC 2025","Fri Oct 24 17:46:03 UTC 2025","21583","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"broken","Fri Oct 24 17:45:22 UTC 2025","Fri Oct 24 17:45:34 UTC 2025","11442","tests","test_cpu_reference","","","","test_cpu_reference_operations","Benchmark CPU matrix multiplication and track GFLOPS."
"skipped","Fri Oct 24 17:47:35 UTC 2025","Fri Oct 24 17:47:35 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp32_gemm_throughput","Benchmark FP32 GEMM performance (non-Tensor Core)."
"skipped","Fri Oct 24 17:47:44 UTC 2025","Fri Oct 24 17:47:44 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_fft_throughput","Benchmark cuFFT by performing a large 3D FFT and collecting telemetry."
"passed","Fri Oct 24 17:47:17 UTC 2025","Fri Oct 24 17:47:19 UTC 2025","2596","tests","test_inference_load","","","","test_inference_load[128]",""
"skipped","Fri Oct 24 17:47:42 UTC 2025","Fri Oct 24 17:47:42 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_dataloader_to_gpu_throughput","Benchmark data transfer from a parallel DataLoader to GPU."
"skipped","Fri Oct 24 17:45:36 UTC 2025","Fri Oct 24 17:45:36 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_cnn_forward",""
"passed","Fri Oct 24 17:47:13 UTC 2025","Fri Oct 24 17:47:16 UTC 2025","3119","tests","test_idle_baseline","","","","test_idle_baseline",""
"skipped","Fri Oct 24 17:47:31 UTC 2025","Fri Oct 24 17:47:31 UTC 2025","0","tests","test_multi_gpu","","","","test_amp_performance",""
"skipped","Fri Oct 24 17:47:41 UTC 2025","Fri Oct 24 17:47:41 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_vram_allocation_stability","Allocate/release VRAM repeatedly to detect fragmentation."
"passed","Fri Oct 24 17:46:19 UTC 2025","Fri Oct 24 17:46:20 UTC 2025","1715","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 59523.29",""
"skipped","Fri Oct 24 17:47:33 UTC 2025","Fri Oct 24 17:47:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_device_detection","Validate CUDA/NVIDIA detection and info logging."
"skipped","Fri Oct 24 17:47:33 UTC 2025","Fri Oct 24 17:47:33 UTC 2025","1","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
