"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 22 04:04:51 UTC 2025","Wed Oct 22 04:04:54 UTC 2025","2746","tests","test_inference_load","","","","test_inference_load[1024]",""
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"passed","Wed Oct 22 04:04:11 UTC 2025","Wed Oct 22 04:04:13 UTC 2025","1794","tests","test_gpu_model_inference","","","","Inference Load (Batch 512) - FPS: 121839.74",""
"passed","Wed Oct 22 04:04:09 UTC 2025","Wed Oct 22 04:04:11 UTC 2025","1692","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 89068.93",""
"passed","Wed Oct 22 04:03:41 UTC 2025","Wed Oct 22 04:03:41 UTC 2025","0","tests","test_data_preprocessing","","","","test_data_preprocessing",""
"skipped","Wed Oct 22 04:04:54 UTC 2025","Wed Oct 22 04:04:54 UTC 2025","0","tests","test_multi_gpu","","","","test_cuda_tensorcore_mma",""
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_tensorrt_inference_speedup","Run TensorRT FP16 inference vs PyTorch FP32 baseline."
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_vram_allocation_stability","Allocate/release VRAM repeatedly to detect fragmentation."
"passed","Wed Oct 22 04:04:41 UTC 2025","Wed Oct 22 04:04:42 UTC 2025","1829","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"passed","Wed Oct 22 04:04:13 UTC 2025","Wed Oct 22 04:04:15 UTC 2025","1898","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 143354.67",""
"passed","Wed Oct 22 04:03:41 UTC 2025","Wed Oct 22 04:03:43 UTC 2025","2147","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
"passed","Wed Oct 22 04:04:03 UTC 2025","Wed Oct 22 04:04:09 UTC 2025","6026","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
"skipped","Wed Oct 22 04:04:54 UTC 2025","Wed Oct 22 04:04:54 UTC 2025","1","tests","test_multi_gpu","","","","test_cudnn_conv_benchmark",""
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_gpu_memory_bandwidth",""
"passed","Wed Oct 22 04:04:48 UTC 2025","Wed Oct 22 04:04:51 UTC 2025","2675","tests","test_inference_load","","","","test_inference_load[512]",""
"skipped","Wed Oct 22 04:04:09 UTC 2025","Wed Oct 22 04:04:09 UTC 2025","0","tests","test_gpu_mixed_precision","","","","test_mixed_precision_matmul","Benchmark matrix multiplication using mixed precision."
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_tensor_core_speedup",""
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_convolution_speed","Validate cuDNN convolution speed and correctness."
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_transformer_inference_latency","Simulate Transformer encoder forward latency."
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_cnn_forward_throughput","Benchmark ResNet-like CNN forward throughput."
"skipped","Wed Oct 22 04:04:54 UTC 2025","Wed Oct 22 04:04:54 UTC 2025","0","tests","test_multi_gpu","","","","test_amp_performance",""
"passed","Wed Oct 22 04:03:43 UTC 2025","Wed Oct 22 04:04:03 UTC 2025","19729","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"passed","Wed Oct 22 04:04:43 UTC 2025","Wed Oct 22 04:04:46 UTC 2025","3107","tests","test_idle_baseline","","","","test_idle_baseline",""
"passed","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:56 UTC 2025","621","tests","test_parallel_training","","","","test_parallel_training",""
"skipped","Wed Oct 22 04:04:55 UTC 2025","Wed Oct 22 04:04:55 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_cuda_kernel_latency",""
