"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Oct 24 17:44:38 UTC 2025","Fri Oct 24 17:44:38 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp32_gemm_throughput","Benchmark FP32 GEMM performance (non-Tensor Core)."
"skipped","Fri Oct 24 17:44:48 UTC 2025","Fri Oct 24 17:44:48 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_tensorrt_inference_speedup",""
"passed","Fri Oct 24 17:43:40 UTC 2025","Fri Oct 24 17:43:43 UTC 2025","3032","tests","test_gpu_memory","","","","test_gpu_memory_allocation","Validate GPU memory allocation, cleanup, and capture memory usage."
"passed","Fri Oct 24 17:43:44 UTC 2025","Fri Oct 24 17:43:46 UTC 2025","1706","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 66426.66",""
"skipped","Fri Oct 24 17:44:34 UTC 2025","Fri Oct 24 17:44:34 UTC 2025","0","tests","test_multi_gpu","","","","test_cuda_tensorcore_mma",""
"skipped","Fri Oct 24 17:44:38 UTC 2025","Fri Oct 24 17:44:38 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_d2d_bandwidth","Benchmark Device-to-Device (GPU to GPU) memory copy bandwidth."
"skipped","Fri Oct 24 17:44:36 UTC 2025","Fri Oct 24 17:44:36 UTC 2025","2","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
"skipped","Fri Oct 24 17:43:05 UTC 2025","Fri Oct 24 17:43:05 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_transformer_encoder_latency",""
"skipped","Fri Oct 24 17:44:34 UTC 2025","Fri Oct 24 17:44:34 UTC 2025","2","tests","test_multi_gpu","","","","test_cudnn_conv_benchmark",""
"passed","Fri Oct 24 17:44:24 UTC 2025","Fri Oct 24 17:44:27 UTC 2025","2611","tests","test_inference_load","","","","test_inference_load[512]",""
"skipped","Fri Oct 24 17:44:49 UTC 2025","Fri Oct 24 17:44:49 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_fp32_matmul_benchmark",""
"skipped","Fri Oct 24 17:43:21 UTC 2025","Fri Oct 24 17:43:21 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_end_to_end_inference",""
"skipped","Fri Oct 24 17:43:20 UTC 2025","Fri Oct 24 17:43:20 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_mixed_precision_gain",""
"passed","Fri Oct 24 17:44:21 UTC 2025","Fri Oct 24 17:44:24 UTC 2025","2302","tests","test_inference_load","","","","test_inference_load[128]",""
"skipped","Fri Oct 24 17:44:40 UTC 2025","Fri Oct 24 17:44:40 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_all_reduce_latency","Benchmark the latency of NCCL all-reduce operation."
"skipped","Fri Oct 24 17:44:44 UTC 2025","Fri Oct 24 17:44:44 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_gpu_cpu_transfer_bandwidth","Measure GPU to CPU data transfer bandwidth."
"skipped","Fri Oct 24 17:44:39 UTC 2025","Fri Oct 24 17:44:39 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp16_tensor_core_throughput","Benchmark FP16 Tensor Core performance (requires recent NVIDIA GPU)."
"skipped","Fri Oct 24 17:44:45 UTC 2025","Fri Oct 24 17:44:45 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_mixed_precision_speedup","Compare FP32 vs AMP performance on a CNN forward pass."
"skipped","Fri Oct 24 17:44:36 UTC 2025","Fri Oct 24 17:44:36 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_device_detection","Validate CUDA/NVIDIA detection and info logging."
"skipped","Fri Oct 24 17:43:04 UTC 2025","Fri Oct 24 17:43:04 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_fp16_gemm_throughput",""
"passed","Fri Oct 24 17:44:27 UTC 2025","Fri Oct 24 17:44:30 UTC 2025","2734","tests","test_inference_load","","","","test_inference_load[1024]",""
"passed","Fri Oct 24 17:43:22 UTC 2025","Fri Oct 24 17:43:34 UTC 2025","11305","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"skipped","Fri Oct 24 17:43:18 UTC 2025","Fri Oct 24 17:43:18 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_cnn_forward",""
"skipped","Fri Oct 24 17:43:17 UTC 2025","Fri Oct 24 17:43:17 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp16_gemm",""
"skipped","Fri Oct 24 17:43:08 UTC 2025","Fri Oct 24 17:43:08 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_end_to_end_inference_throughput",""
"skipped","Fri Oct 24 17:44:40 UTC 2025","Fri Oct 24 17:44:40 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_end_to_end_inference_throughput","Benchmark end-to-end inference throughput for a vision model."
"skipped","Fri Oct 24 17:43:17 UTC 2025","Fri Oct 24 17:43:17 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp32_matmul_throughput",""
"passed","Fri Oct 24 17:44:16 UTC 2025","Fri Oct 24 17:44:18 UTC 2025","1594","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"skipped","Fri Oct 24 17:44:37 UTC 2025","Fri Oct 24 17:44:37 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_kernel_launch_latency","Benchmark the overhead of launching a minimal CUDA kernel."
"skipped","Fri Oct 24 17:44:41 UTC 2025","Fri Oct 24 17:44:41 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_distributeddataparallel_step","Benchmark a DDP training step, testing NCCL all-reduce."
