"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 22 14:59:18 UTC 2025","Wed Oct 22 14:59:18 UTC 2025","0","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"skipped","Wed Oct 22 14:59:18 UTC 2025","Wed Oct 22 14:59:18 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_jit_fusion_speedup","Compare a standard Python op vs. a TorchScript JIT-fused kernel."
"passed","Wed Oct 22 14:58:31 UTC 2025","Wed Oct 22 14:58:33 UTC 2025","1726","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 85894.67",""
"skipped","Wed Oct 22 14:59:18 UTC 2025","Wed Oct 22 14:59:18 UTC 2025","0","tests","test_multi_gpu","","","","test_cuml_linear_regression",""
"skipped","Wed Oct 22 14:59:18 UTC 2025","Wed Oct 22 14:59:18 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_transformer_inference_latency","Simulate Transformer encoder forward latency."
"passed","Wed Oct 22 14:58:31 UTC 2025","Wed Oct 22 14:58:31 UTC 2025","25","tests","test_gpu_memory","","","","test_gpu_memory_allocation","Validate GPU memory allocation and cleanup."
"skipped","Wed Oct 22 14:59:18 UTC 2025","Wed Oct 22 14:59:18 UTC 2025","2","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
"passed","Wed Oct 22 14:58:35 UTC 2025","Wed Oct 22 14:58:37 UTC 2025","1926","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 161552.29",""
"passed","Wed Oct 22 14:58:11 UTC 2025","Wed Oct 22 14:58:11 UTC 2025","2","tests","test_data_preprocessing","","","","test_data_preprocessing",""
"skipped","Wed Oct 22 14:59:18 UTC 2025","Wed Oct 22 14:59:18 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_tensorrt_inference_speedup","Run TensorRT FP16 inference vs PyTorch FP32 baseline."
"passed","Wed Oct 22 14:58:33 UTC 2025","Wed Oct 22 14:58:35 UTC 2025","1826","tests","test_gpu_model_inference","","","","Inference Load (Batch 512) - FPS: 156003.03",""
"skipped","Wed Oct 22 14:59:18 UTC 2025","Wed Oct 22 14:59:18 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_tensor_core_gemm","Benchmark FP16 matrix multiplication using Tensor Cores."
"passed","Wed Oct 22 14:59:07 UTC 2025","Wed Oct 22 14:59:10 UTC 2025","3124","tests","test_idle_baseline","","","","test_idle_baseline",""
"skipped","Wed Oct 22 14:59:18 UTC 2025","Wed Oct 22 14:59:18 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cuda_graph_latency_speedup","Compare looped inference latency vs. CUDA Graph 'replay' latency."
