"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 22 16:45:26 UTC 2025","Wed Oct 22 16:45:37 UTC 2025","11376","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"skipped","Wed Oct 22 16:43:58 UTC 2025","Wed Oct 22 16:43:58 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_transformer_encoder_latency",""
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_rnn_gru_throughput","Benchmark a multi-layer GRU, common in sequence modeling."
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_cnn_forward_throughput","Benchmark ResNet-like CNN forward throughput."
"skipped","Wed Oct 22 16:45:45 UTC 2025","Wed Oct 22 16:45:45 UTC 2025","0","tests","test_gpu_mixed_precision","","","","test_mixed_precision_matmul","Benchmark matrix multiplication using mixed precision."
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_transformer_inference_latency","Simulate Transformer encoder forward latency."
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_tensor_core_gemm","Benchmark FP16 matrix multiplication using Tensor Cores."
"skipped","Wed Oct 22 16:45:26 UTC 2025","Wed Oct 22 16:45:26 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_end_to_end_inference",""
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_p2p_bandwidth","Measure P2P bandwidth between GPU 0 and GPU 1."
"passed","Wed Oct 22 16:45:45 UTC 2025","Wed Oct 22 16:45:46 UTC 2025","1778","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 108209.5",""
"skipped","Wed Oct 22 16:45:26 UTC 2025","Wed Oct 22 16:45:26 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_mixed_precision_gain",""
"skipped","Wed Oct 22 16:46:29 UTC 2025","Wed Oct 22 16:46:29 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_end_to_end_inference_throughput",""
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
"skipped","Wed Oct 22 16:46:29 UTC 2025","Wed Oct 22 16:46:29 UTC 2025","1","tests","test_multi_gpu","","","","test_cuda_tensorcore_mma",""
"passed","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:31 UTC 2025","676","tests","test_parallel_training","","","","test_parallel_training",""
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_multi_gpu","","","","test_cuml_linear_regression",""
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_mixed_precision_speedup","Compare FP32 vs AMP performance on a CNN forward pass."
"skipped","Wed Oct 22 16:46:29 UTC 2025","Wed Oct 22 16:46:29 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_memory_bandwidth",""
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_distributeddataparallel_step","Benchmark a DDP training step, testing NCCL all-reduce."
"passed","Wed Oct 22 16:46:18 UTC 2025","Wed Oct 22 16:46:21 UTC 2025","3126","tests","test_idle_baseline","","","","test_idle_baseline",""
"skipped","Wed Oct 22 16:45:25 UTC 2025","Wed Oct 22 16:45:25 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_cnn_forward",""
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_tensorrt_inference_speedup","Run TensorRT FP16 inference vs PyTorch FP32 baseline."
"passed","Wed Oct 22 16:45:38 UTC 2025","Wed Oct 22 16:45:44 UTC 2025","6769","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
"skipped","Wed Oct 22 16:45:26 UTC 2025","Wed Oct 22 16:45:26 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_batchnorm_throughput",""
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_fft_throughput","Benchmark cuFFT by performing a large 3D FFT."
"skipped","Wed Oct 22 16:46:30 UTC 2025","Wed Oct 22 16:46:30 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_jit_fusion_speedup","Compare a standard Python op vs. a TorchScript JIT-fused kernel."
