"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 21 20:04:40 UTC 2025","Tue Oct 21 20:04:51 UTC 2025","11083","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"passed","Tue Oct 21 20:05:31 UTC 2025","Tue Oct 21 20:05:34 UTC 2025","2491","tests","test_inference_load","","","","test_inference_load[512]",""
"skipped","Tue Oct 21 20:05:37 UTC 2025","Tue Oct 21 20:05:37 UTC 2025","1","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"skipped","Tue Oct 21 20:05:37 UTC 2025","Tue Oct 21 20:05:37 UTC 2025","1","tests","test_multi_gpu","","","","test_cudnn_conv_benchmark",""
"passed","Tue Oct 21 20:05:24 UTC 2025","Tue Oct 21 20:05:26 UTC 2025","1534","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"passed","Tue Oct 21 20:04:38 UTC 2025","Tue Oct 21 20:04:40 UTC 2025","2078","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
"passed","Tue Oct 21 20:05:26 UTC 2025","Tue Oct 21 20:05:29 UTC 2025","3122","tests","test_idle_baseline","","","","test_idle_baseline",""
"skipped","Tue Oct 21 20:05:37 UTC 2025","Tue Oct 21 20:05:37 UTC 2025","0","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
"passed","Tue Oct 21 20:04:56 UTC 2025","Tue Oct 21 20:04:56 UTC 2025","19","tests","test_gpu_memory","","","","test_gpu_memory_allocation","Validate GPU memory allocation and cleanup."
"skipped","Tue Oct 21 20:05:37 UTC 2025","Tue Oct 21 20:05:37 UTC 2025","0","tests","test_multi_gpu","","","","test_amp_performance",""
"passed","Tue Oct 21 20:05:34 UTC 2025","Tue Oct 21 20:05:37 UTC 2025","2640","tests","test_inference_load","","","","test_inference_load[1024]",""
"passed","Tue Oct 21 20:05:29 UTC 2025","Tue Oct 21 20:05:31 UTC 2025","2273","tests","test_inference_load","","","","test_inference_load[128]",""
"passed","Tue Oct 21 20:05:02 UTC 2025","Tue Oct 21 20:05:24 UTC 2025","22940","tests","test_gpu_stress","","","","test_gpu_stress",""
"passed","Tue Oct 21 20:04:51 UTC 2025","Tue Oct 21 20:04:56 UTC 2025","5387","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
"passed","Tue Oct 21 20:04:38 UTC 2025","Tue Oct 21 20:04:38 UTC 2025","0","tests","test_data_preprocessing","","","","test_data_preprocessing",""
"skipped","Tue Oct 21 20:05:37 UTC 2025","Tue Oct 21 20:05:37 UTC 2025","1","tests","test_multi_gpu","","","","test_cuda_tensorcore_mma",""
"passed","Tue Oct 21 20:05:37 UTC 2025","Tue Oct 21 20:05:37 UTC 2025","636","tests","test_parallel_training","","","","test_parallel_training",""
"passed","Tue Oct 21 20:04:56 UTC 2025","Tue Oct 21 20:04:58 UTC 2025","1693","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 85124.68",""
"skipped","Tue Oct 21 20:05:37 UTC 2025","Tue Oct 21 20:05:37 UTC 2025","0","tests","test_multi_gpu","","","","test_cuml_linear_regression",""
"passed","Tue Oct 21 20:05:00 UTC 2025","Tue Oct 21 20:05:02 UTC 2025","1881","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 155736.32",""
"skipped","Tue Oct 21 20:04:56 UTC 2025","Tue Oct 21 20:04:56 UTC 2025","0","tests","test_gpu_mixed_precision","","","","test_mixed_precision_matmul","Benchmark matrix multiplication using mixed precision."
"passed","Tue Oct 21 20:04:58 UTC 2025","Tue Oct 21 20:05:00 UTC 2025","1771","tests","test_gpu_model_inference","","","","Inference Load (Batch 512) - FPS: 132967.8",""
