"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Oct 28 16:42:00 UTC 2025","Tue Oct 28 16:42:00 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_memory_bandwidth",""
"skipped","Tue Oct 28 16:42:15 UTC 2025","Tue Oct 28 16:42:15 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_tensor_core_gemm","Benchmark FP16 matrix multiplication using Tensor Cores."
"skipped","Tue Oct 28 16:42:22 UTC 2025","Tue Oct 28 16:42:22 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_gnn_throughput","Benchmark a GNN layer, relying on underlying sparse-dense CUDA kernels."
"skipped","Tue Oct 28 16:42:05 UTC 2025","Tue Oct 28 16:42:05 UTC 2025","0","tests","test_multi_gpu","","","","test_cuml_linear_regression",""
"skipped","Tue Oct 28 16:42:09 UTC 2025","Tue Oct 28 16:42:09 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_d2d_bandwidth","Benchmark Device-to-Device (GPU to GPU) memory copy bandwidth."
"skipped","Tue Oct 28 16:42:19 UTC 2025","Tue Oct 28 16:42:19 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_sparse_embedding_lookup_speed","Benchmark sparse embedding lookups, common in recommender systems."
"passed","Tue Oct 28 16:41:56 UTC 2025","Tue Oct 28 16:41:58 UTC 2025","2718","tests","test_inference_load","","","","test_inference_load[1024]",""
"skipped","Tue Oct 28 16:40:21 UTC 2025","Tue Oct 28 16:40:21 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_fp16_gemm_throughput",""
"skipped","Tue Oct 28 16:42:19 UTC 2025","Tue Oct 28 16:42:19 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_mixed_precision_speedup","Compare FP32 vs AMP performance on a CNN forward pass."
"skipped","Tue Oct 28 16:40:21 UTC 2025","Tue Oct 28 16:40:21 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_cnn_forward_throughput",""
"skipped","Tue Oct 28 16:42:08 UTC 2025","Tue Oct 28 16:42:08 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_kernel_launch_latency","Benchmark the overhead of launching a minimal CUDA kernel."
"skipped","Tue Oct 28 16:42:11 UTC 2025","Tue Oct 28 16:42:11 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_p2p_bandwidth","Benchmark P2P memory copy between two GPUs (requires NVLink/PCIe link)."
"passed","Tue Oct 28 16:40:28 UTC 2025","Tue Oct 28 16:40:28 UTC 2025","2","tests","test_cpu_benchmark","","","","test_cpu_fibonacci_benchmark",""
"skipped","Tue Oct 28 16:40:23 UTC 2025","Tue Oct 28 16:40:23 UTC 2025","2","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_device_memory_bandwidth",""
"skipped","Tue Oct 28 16:42:01 UTC 2025","Tue Oct 28 16:42:01 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_kernel_launch_overhead",""
"passed","Tue Oct 28 16:41:02 UTC 2025","Tue Oct 28 16:41:07 UTC 2025","5223","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
"skipped","Tue Oct 28 16:42:02 UTC 2025","Tue Oct 28 16:42:02 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_end_to_end_inference_throughput",""
"skipped","Tue Oct 28 16:42:23 UTC 2025","Tue Oct 28 16:42:23 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_fp32_matmul_benchmark",""
"passed","Tue Oct 28 16:40:27 UTC 2025","Tue Oct 28 16:40:27 UTC 2025","56","tests","test_cpu_benchmark","","","","test_cpu_sorting_benchmark",""
"skipped","Tue Oct 28 16:42:13 UTC 2025","Tue Oct 28 16:42:13 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_concurrent_kernel_streams","Benchmark concurrent execution using multiple CUDA streams."
"skipped","Tue Oct 28 16:42:15 UTC 2025","Tue Oct 28 16:42:15 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_cnn_forward_throughput","Benchmark ResNet-like CNN forward throughput."
"skipped","Tue Oct 28 16:42:20 UTC 2025","Tue Oct 28 16:42:20 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_rnn_gru_throughput","Benchmark a multi-layer GRU, common in sequence modeling."
"skipped","Tue Oct 28 16:42:08 UTC 2025","Tue Oct 28 16:42:08 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_h2d_bandwidth","Benchmark Host-to-Device (CPU to GPU) memory copy bandwidth."
"skipped","Tue Oct 28 16:40:42 UTC 2025","Tue Oct 28 16:40:42 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp32_matmul_throughput",""
"passed","Tue Oct 28 16:40:48 UTC 2025","Tue Oct 28 16:40:50 UTC 2025","1858","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
"skipped","Tue Oct 28 16:42:17 UTC 2025","Tue Oct 28 16:42:17 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_vram_allocation_stability","Allocate/release VRAM repeatedly to detect fragmentation."
"skipped","Tue Oct 28 16:41:59 UTC 2025","Tue Oct 28 16:41:59 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_fp32_gemm_throughput",""
"skipped","Tue Oct 28 16:40:23 UTC 2025","Tue Oct 28 16:40:23 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_gpu_cpu_transfer_bandwidth",""
"passed","Tue Oct 28 16:40:51 UTC 2025","Tue Oct 28 16:41:01 UTC 2025","10421","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"passed","Tue Oct 28 16:41:46 UTC 2025","Tue Oct 28 16:41:49 UTC 2025","3115","tests","test_idle_baseline","","","","test_idle_baseline",""
"passed","Tue Oct 28 16:41:12 UTC 2025","Tue Oct 28 16:41:14 UTC 2025","1737","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 81124.09",""
