"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","1","tests","test_multi_gpu","","","","test_cuml_linear_regression",""
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_sync",""
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_rnn_gru_throughput","Benchmark a multi-layer GRU, common in sequence modeling."
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_cuda_kernel_latency",""
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_fp16_speedup","Compare FP16 vs FP32 convolution throughput."
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_gnn_inference_throughput","Benchmark a GCN layer forward pass, testing sparse gather ops."
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_convolution_speed","Validate cuDNN convolution speed and correctness."
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_tensor_core_gemm","Benchmark FP16 matrix multiplication using Tensor Cores."
"passed","Wed Oct 22 15:32:27 UTC 2025","Wed Oct 22 15:32:30 UTC 2025","3120","tests","test_idle_baseline","","","","test_idle_baseline",""
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_dataloader_to_gpu_throughput","Benchmark data transfer from a parallel DataLoader to GPU."
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_multi_gpu","","","","test_amp_performance",""
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"passed","Wed Oct 22 15:31:24 UTC 2025","Wed Oct 22 15:31:35 UTC 2025","10353","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_amp_training_step_speed","Benchmark a full forward/backward/optimizer step using AMP."
"passed","Wed Oct 22 15:32:25 UTC 2025","Wed Oct 22 15:32:27 UTC 2025","1600","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"passed","Wed Oct 22 15:31:02 UTC 2025","Wed Oct 22 15:31:03 UTC 2025","1139","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
"passed","Wed Oct 22 15:31:35 UTC 2025","Wed Oct 22 15:31:37 UTC 2025","1702","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 67195.85",""
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_transformer_inference_latency","Simulate Transformer encoder forward latency."
"skipped","Wed Oct 22 15:32:39 UTC 2025","Wed Oct 22 15:32:39 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_fft_throughput","Benchmark cuFFT by performing a large 3D FFT."
"passed","Wed Oct 22 15:31:41 UTC 2025","Wed Oct 22 15:32:25 UTC 2025","43862","tests","test_gpu_stress","","","","test_gpu_stress",""
"passed","Wed Oct 22 15:31:35 UTC 2025","Wed Oct 22 15:31:35 UTC 2025","19","tests","test_gpu_memory","","","","test_gpu_memory_allocation","Validate GPU memory allocation and cleanup."
"passed","Wed Oct 22 15:31:39 UTC 2025","Wed Oct 22 15:31:41 UTC 2025","2077","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 88949.81",""
"passed","Wed Oct 22 15:31:01 UTC 2025","Wed Oct 22 15:31:01 UTC 2025","1","tests","test_data_preprocessing","","","","test_data_preprocessing",""
