"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Oct 24 19:50:43 UTC 2025","Fri Oct 24 19:50:43 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_gnn_throughput","Benchmark a GNN layer, relying on underlying sparse-dense CUDA kernels."
"skipped","Fri Oct 24 19:50:28 UTC 2025","Fri Oct 24 19:50:28 UTC 2025","0","tests","test_multi_gpu","","","","test_cudnn_conv_benchmark",""
"skipped","Fri Oct 24 19:48:18 UTC 2025","Fri Oct 24 19:48:18 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_device_memory_bandwidth",""
"skipped","Fri Oct 24 19:50:39 UTC 2025","Fri Oct 24 19:50:39 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_vram_allocation_stability","Allocate/release VRAM repeatedly to detect fragmentation."
"skipped","Fri Oct 24 19:50:41 UTC 2025","Fri Oct 24 19:50:41 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_rnn_gru_throughput","Benchmark a multi-layer GRU, common in sequence modeling."
"skipped","Fri Oct 24 19:48:38 UTC 2025","Fri Oct 24 19:48:38 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_end_to_end_inference",""
"skipped","Fri Oct 24 19:48:35 UTC 2025","Fri Oct 24 19:48:35 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_cnn_forward",""
"passed","Fri Oct 24 19:49:24 UTC 2025","Fri Oct 24 19:50:08 UTC 2025","44046","tests","test_gpu_stress","","","","test_gpu_stress",""
"skipped","Fri Oct 24 19:50:38 UTC 2025","Fri Oct 24 19:50:38 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_transformer_inference_latency","Simulate Transformer encoder forward latency."
"passed","Fri Oct 24 19:50:18 UTC 2025","Fri Oct 24 19:50:21 UTC 2025","2782","tests","test_inference_load","","","","test_inference_load[512]",""
"skipped","Fri Oct 24 19:50:42 UTC 2025","Fri Oct 24 19:50:42 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_fft_throughput","Benchmark cuFFT by performing a large 3D FFT and collecting telemetry."
"skipped","Fri Oct 24 19:50:39 UTC 2025","Fri Oct 24 19:50:39 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_gpu_cpu_transfer_bandwidth","Measure GPU to CPU data transfer bandwidth."
"skipped","Fri Oct 24 19:50:36 UTC 2025","Fri Oct 24 19:50:36 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_distributeddataparallel_step","Benchmark a DDP training step, testing NCCL all-reduce."
"passed","Fri Oct 24 19:49:22 UTC 2025","Fri Oct 24 19:49:24 UTC 2025","2090","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 86388.96",""
"skipped","Fri Oct 24 19:48:34 UTC 2025","Fri Oct 24 19:48:34 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp16_gemm",""
"skipped","Fri Oct 24 19:50:33 UTC 2025","Fri Oct 24 19:50:33 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp32_gemm_throughput","Benchmark FP32 GEMM performance (non-Tensor Core)."
"skipped","Fri Oct 24 19:50:40 UTC 2025","Fri Oct 24 19:50:40 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_dataloader_to_gpu_throughput","Benchmark data transfer from a parallel DataLoader to GPU."
"passed","Fri Oct 24 19:50:15 UTC 2025","Fri Oct 24 19:50:17 UTC 2025","2601","tests","test_inference_load","","","","test_inference_load[128]",""
"passed","Fri Oct 24 19:50:09 UTC 2025","Fri Oct 24 19:50:11 UTC 2025","1602","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"skipped","Fri Oct 24 19:49:16 UTC 2025","Fri Oct 24 19:49:16 UTC 2025","0","tests","test_gpu_mixed_precision","","","","test_mixed_precision_matmul","Benchmark matrix multiplication using mixed precision and track TFLOPS."
"skipped","Fri Oct 24 19:48:19 UTC 2025","Fri Oct 24 19:48:19 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_mixed_precision_bf16_speedup",""
"skipped","Fri Oct 24 19:50:40 UTC 2025","Fri Oct 24 19:50:40 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_mixed_precision_speedup","Compare FP32 vs AMP performance on a CNN forward pass."
"passed","Fri Oct 24 19:50:11 UTC 2025","Fri Oct 24 19:50:14 UTC 2025","3115","tests","test_idle_baseline","","","","test_idle_baseline",""
"skipped","Fri Oct 24 19:50:30 UTC 2025","Fri Oct 24 19:50:30 UTC 2025","0","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"skipped","Fri Oct 24 19:48:36 UTC 2025","Fri Oct 24 19:48:36 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_memory_allocation",""
"skipped","Fri Oct 24 19:50:44 UTC 2025","Fri Oct 24 19:50:44 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_fp32_matmul_benchmark",""
"skipped","Fri Oct 24 19:48:37 UTC 2025","Fri Oct 24 19:48:37 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_mixed_precision_gain",""
"skipped","Fri Oct 24 19:50:30 UTC 2025","Fri Oct 24 19:50:30 UTC 2025","0","tests","test_multi_gpu","","","","test_cuml_linear_regression",""
"skipped","Fri Oct 24 19:50:28 UTC 2025","Fri Oct 24 19:50:28 UTC 2025","0","tests","test_multi_gpu","","","","test_cuda_tensorcore_mma",""
"skipped","Fri Oct 24 19:50:25 UTC 2025","Fri Oct 24 19:50:25 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_fp32_gemm_throughput",""
"skipped","Fri Oct 24 19:50:38 UTC 2025","Fri Oct 24 19:50:38 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_cnn_forward_throughput","Benchmark ResNet-like CNN forward throughput."
"skipped","Fri Oct 24 19:50:31 UTC 2025","Fri Oct 24 19:50:31 UTC 2025","2","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
"skipped","Fri Oct 24 19:48:19 UTC 2025","Fri Oct 24 19:48:19 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_vram_fragmentation_stability",""
"skipped","Fri Oct 24 19:48:17 UTC 2025","Fri Oct 24 19:48:17 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_cnn_forward_throughput",""
"passed","Fri Oct 24 19:49:19 UTC 2025","Fri Oct 24 19:49:21 UTC 2025","1864","tests","test_gpu_model_inference","","","","Inference Load (Batch 512) - FPS: 80612.65",""
"skipped","Fri Oct 24 19:48:17 UTC 2025","Fri Oct 24 19:48:17 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_transformer_encoder_latency",""
"passed","Fri Oct 24 19:48:33 UTC 2025","Fri Oct 24 19:48:33 UTC 2025","75","tests","test_data_preprocessing","","","","test_data_preprocessing",""
"passed","Fri Oct 24 19:48:40 UTC 2025","Fri Oct 24 19:49:01 UTC 2025","21387","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"skipped","Fri Oct 24 19:50:42 UTC 2025","Fri Oct 24 19:50:42 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_cudnn_convolution_benchmark",""
"passed","Fri Oct 24 19:49:13 UTC 2025","Fri Oct 24 19:49:16 UTC 2025","3024","tests","test_gpu_memory","","","","test_gpu_memory_allocation","Validate GPU memory allocation, cleanup, and capture memory usage."
"skipped","Fri Oct 24 19:50:27 UTC 2025","Fri Oct 24 19:50:27 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_opencl_kernel_execution",""
"skipped","Fri Oct 24 19:50:41 UTC 2025","Fri Oct 24 19:50:41 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_sparse_embedding_lookup_speed","Benchmark sparse embedding lookups, common in recommender systems."
"skipped","Fri Oct 24 19:50:36 UTC 2025","Fri Oct 24 19:50:36 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_concurrent_kernel_streams","Benchmark concurrent execution using multiple CUDA streams."
"skipped","Fri Oct 24 19:50:26 UTC 2025","Fri Oct 24 19:50:26 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_kernel_launch_overhead",""
"passed","Fri Oct 24 19:50:45 UTC 2025","Fri Oct 24 19:50:46 UTC 2025","635","tests","test_parallel_training","","","","test_parallel_training",""
"skipped","Fri Oct 24 19:50:34 UTC 2025","Fri Oct 24 19:50:34 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp16_tensor_core_throughput","Benchmark FP16 Tensor Core performance (requires recent NVIDIA GPU)."
"skipped","Fri Oct 24 19:50:27 UTC 2025","Fri Oct 24 19:50:27 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_end_to_end_inference_throughput",""
"skipped","Fri Oct 24 19:50:34 UTC 2025","Fri Oct 24 19:50:34 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_p2p_bandwidth","Benchmark P2P memory copy between two GPUs (requires NVLink/PCIe link)."
"passed","Fri Oct 24 19:48:38 UTC 2025","Fri Oct 24 19:48:39 UTC 2025","1138","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
"skipped","Fri Oct 24 19:48:37 UTC 2025","Fri Oct 24 19:48:37 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_batchnorm_throughput",""
"skipped","Fri Oct 24 19:48:16 UTC 2025","Fri Oct 24 19:48:16 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_fp16_gemm_throughput",""
"skipped","Fri Oct 24 19:48:20 UTC 2025","Fri Oct 24 19:48:20 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_multi_gpu_scaling",""
"passed","Fri Oct 24 19:49:02 UTC 2025","Fri Oct 24 19:49:12 UTC 2025","10348","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
