"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Oct 28 16:33:34 UTC 2025","Tue Oct 28 16:33:34 UTC 2025","0","tests","test_nvidia_tensorrt_cudnn","TestNvidiaTensorRTandCuDNN","","","test_gnn_throughput","Benchmark a GNN layer, relying on underlying sparse-dense CUDA kernels."
"skipped","Tue Oct 28 16:33:12 UTC 2025","Tue Oct 28 16:33:12 UTC 2025","0","tests","test_intel_gpu_accelerator","TestIntelGPUAccelerator","","","test_h2d_latency",""
"passed","Tue Oct 28 16:32:24 UTC 2025","Tue Oct 28 16:32:26 UTC 2025","1741","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 64039.01",""
"skipped","Tue Oct 28 16:33:28 UTC 2025","Tue Oct 28 16:33:28 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_transformer_inference_latency","Simulate Transformer encoder forward latency."
"skipped","Tue Oct 28 16:33:16 UTC 2025","Tue Oct 28 16:33:16 UTC 2025","0","tests","test_multi_gpu","","","","test_cudnn_conv_benchmark",""
"skipped","Tue Oct 28 16:33:24 UTC 2025","Tue Oct 28 16:33:24 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_distributeddataparallel_step","Benchmark a DDP training step, testing NCCL all-reduce."
"passed","Tue Oct 28 16:33:36 UTC 2025","Tue Oct 28 16:33:37 UTC 2025","686","tests","test_parallel_training","","","","test_parallel_training",""
"skipped","Tue Oct 28 16:33:24 UTC 2025","Tue Oct 28 16:33:24 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_end_to_end_inference_throughput","Benchmark end-to-end inference throughput for a vision model."
"skipped","Tue Oct 28 16:33:26 UTC 2025","Tue Oct 28 16:33:26 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_tensor_core_gemm","Benchmark FP16 matrix multiplication using Tensor Cores."
"passed","Tue Oct 28 16:32:27 UTC 2025","Tue Oct 28 16:32:29 UTC 2025","1827","tests","test_gpu_model_inference","","","","Inference Load (Batch 512) - FPS: 190896.06",""
