"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 23 22:39:39 UTC 2025","Thu Oct 23 22:39:41 UTC 2025","2578","tests","test_inference_load","","","","test_inference_load[128]",""
"skipped","Thu Oct 23 22:39:57 UTC 2025","Thu Oct 23 22:39:57 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp32_gemm_throughput","Benchmark FP32 GEMM performance (non-Tensor Core)."
"skipped","Thu Oct 23 22:39:58 UTC 2025","Thu Oct 23 22:39:58 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_multi_gpu_p2p_bandwidth","Benchmark P2P memory copy between two GPUs (requires NVLink/PCIe link)."
"skipped","Thu Oct 23 22:39:54 UTC 2025","Thu Oct 23 22:39:54 UTC 2025","0","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"skipped","Thu Oct 23 22:39:54 UTC 2025","Thu Oct 23 22:39:54 UTC 2025","0","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
"passed","Thu Oct 23 22:38:03 UTC 2025","Thu Oct 23 22:38:05 UTC 2025","1169","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
"skipped","Thu Oct 23 22:38:03 UTC 2025","Thu Oct 23 22:38:03 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_end_to_end_inference",""
"skipped","Thu Oct 23 22:39:57 UTC 2025","Thu Oct 23 22:39:57 UTC 2025","0","tests","test_nvidia_gpu_accelerator","TestNvidiaGPUAccelerator","","","test_fp16_tensor_core_throughput","Benchmark FP16 Tensor Core performance (requires recent NVIDIA GPU)."
"skipped","Thu Oct 23 22:37:43 UTC 2025","Thu Oct 23 22:37:43 UTC 2025","0","tests","test_amd_gpu_accelerator","TestAmdGPUAccelerator","","","test_cnn_forward_throughput",""
"passed","Thu Oct 23 22:38:42 UTC 2025","Thu Oct 23 22:38:43 UTC 2025","1711","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 58230.89",""
"skipped","Thu Oct 23 22:39:52 UTC 2025","Thu Oct 23 22:39:52 UTC 2025","0","tests","test_multi_gpu","","","","test_cudnn_conv_benchmark",""
"skipped","Thu Oct 23 22:37:59 UTC 2025","Thu Oct 23 22:37:59 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_fp16_gemm",""
"skipped","Thu Oct 23 22:40:01 UTC 2025","Thu Oct 23 22:40:01 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_cnn_forward_throughput","Benchmark ResNet-like CNN forward throughput."
"skipped","Thu Oct 23 22:39:51 UTC 2025","Thu Oct 23 22:39:51 UTC 2025","1","tests","test_multi_gpu","","","","test_cuda_tensorcore_mma",""
"skipped","Thu Oct 23 22:38:02 UTC 2025","Thu Oct 23 22:38:02 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_mixed_precision_gain",""
"skipped","Thu Oct 23 22:38:00 UTC 2025","Thu Oct 23 22:38:00 UTC 2025","0","tests","test_directml_gpu_accelerator","TestDirectMLAccelerator","","","test_cnn_forward",""
"skipped","Thu Oct 23 22:40:02 UTC 2025","Thu Oct 23 22:40:02 UTC 2025","0","tests","test_nvidia_real_gpu","TestRealNvidiaGPU","","","test_transformer_inference_latency","Simulate Transformer encoder forward latency."
