"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 21 20:04:05 UTC 2025","Tue Oct 21 20:04:16 UTC 2025","10936","tests","test_gpu_convnet","","","","test_convnet_forward_pass","Benchmark simple CNN forward pass."
"skipped","Tue Oct 21 20:04:50 UTC 2025","Tue Oct 21 20:04:50 UTC 2025","0","tests","test_multi_gpu","","","","test_cuda_tensorcore_mma",""
"passed","Tue Oct 21 20:04:04 UTC 2025","Tue Oct 21 20:04:04 UTC 2025","0","tests","test_data_preprocessing","","","","test_data_preprocessing",""
"passed","Tue Oct 21 20:04:04 UTC 2025","Tue Oct 21 20:04:05 UTC 2025","1579","tests","test_gpu_compute","","","","test_tensor_operations_benchmark","Benchmark GPU tensor arithmetic (element-wise ops)."
"skipped","Tue Oct 21 20:04:50 UTC 2025","Tue Oct 21 20:04:50 UTC 2025","0","tests","test_multi_gpu","","","","test_tensorflow_multi_gpu_train",""
"passed","Tue Oct 21 20:04:19 UTC 2025","Tue Oct 21 20:04:21 UTC 2025","1671","tests","test_gpu_model_inference","","","","Inference Load (Batch 128) - FPS: 143921.64",""
"passed","Tue Oct 21 20:04:45 UTC 2025","Tue Oct 21 20:04:47 UTC 2025","2527","tests","test_inference_load","","","","test_inference_load[512]",""
"passed","Tue Oct 21 20:04:25 UTC 2025","Tue Oct 21 20:04:37 UTC 2025","12912","tests","test_gpu_stress","","","","test_gpu_stress",""
"passed","Tue Oct 21 20:04:47 UTC 2025","Tue Oct 21 20:04:50 UTC 2025","2622","tests","test_inference_load","","","","test_inference_load[1024]",""
"skipped","Tue Oct 21 20:04:50 UTC 2025","Tue Oct 21 20:04:50 UTC 2025","0","tests","test_multi_gpu","","","","test_cuml_linear_regression",""
"passed","Tue Oct 21 20:04:21 UTC 2025","Tue Oct 21 20:04:23 UTC 2025","1716","tests","test_gpu_model_inference","","","","Inference Load (Batch 512) - FPS: 258681.89",""
"passed","Tue Oct 21 20:04:50 UTC 2025","Tue Oct 21 20:04:51 UTC 2025","666","tests","test_parallel_training","","","","test_parallel_training",""
"skipped","Tue Oct 21 20:04:50 UTC 2025","Tue Oct 21 20:04:50 UTC 2025","1","tests","test_multi_gpu","","","","test_cudnn_conv_benchmark",""
"passed","Tue Oct 21 20:04:19 UTC 2025","Tue Oct 21 20:04:19 UTC 2025","31","tests","test_gpu_memory","","","","test_gpu_memory_allocation","Validate GPU memory allocation and cleanup."
"passed","Tue Oct 21 20:04:16 UTC 2025","Tue Oct 21 20:04:19 UTC 2025","3118","tests","test_gpu_matrix_mul","","","","test_matrix_multiplication","Benchmark dense matrix multiplication."
"skipped","Tue Oct 21 20:04:50 UTC 2025","Tue Oct 21 20:04:50 UTC 2025","0","tests","test_multi_gpu","","","","test_amp_performance",""
"skipped","Tue Oct 21 20:04:50 UTC 2025","Tue Oct 21 20:04:50 UTC 2025","0","tests","test_multi_gpu","","","","test_cupy_vectorized_ops",""
"passed","Tue Oct 21 20:04:42 UTC 2025","Tue Oct 21 20:04:45 UTC 2025","2277","tests","test_inference_load","","","","test_inference_load[128]",""
"passed","Tue Oct 21 20:04:37 UTC 2025","Tue Oct 21 20:04:39 UTC 2025","1860","tests","test_gpu_transformer","","","","test_transformer_inference","Benchmark transformer encoder inference on GPU."
"passed","Tue Oct 21 20:04:39 UTC 2025","Tue Oct 21 20:04:42 UTC 2025","3108","tests","test_idle_baseline","","","","test_idle_baseline",""
"skipped","Tue Oct 21 20:04:19 UTC 2025","Tue Oct 21 20:04:19 UTC 2025","0","tests","test_gpu_mixed_precision","","","","test_mixed_precision_matmul","Benchmark matrix multiplication using mixed precision."
"passed","Tue Oct 21 20:04:23 UTC 2025","Tue Oct 21 20:04:25 UTC 2025","1796","tests","test_gpu_model_inference","","","","Inference Load (Batch 1024) - FPS: 317981.87",""
